name,shop,host2_shop_url,host2_profile_url,photo_source_url,shop_monthly_rank,collected_at,selection_score,shop_listed_hosts,sns_tiktok_top30_match,external_popularity_signal,selection_basis
涼太,DEAR'S NEO,https://www.host2.jp/shop/dearsneo/index.html,https://www.host2.jp/shop/dearsneo/ryota/index.html,https://www.host2.jp/shop/dearsneo/ryota/pr01-thum.jpg,1,2026-09-24,550,25,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
翼,UNIVERSE -MAX-,https://www.host2.jp/shop/universemax/index.html,https://www.host2.jp/shop/universemax/tsubasa/index.html,https://www.host2.jp/shop/universemax/tsubasa/pr01-thum.jpg,1,2026-09-24,550,25,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
蓮,MAX.ink,https://www.host2.jp/shop/maxink/index.html,https://www.host2.jp/shop/maxink/ren00/index.html,https://www.host2.jp/shop/maxink/ren00/pr01-thum.jpg,1,2026-09-24,550,25,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
賢人,ADAM RISE,https://www.host2.jp/shop/adamrise/index.html,https://www.host2.jp/shop/adamrise/kento1/index.html,https://www.host2.jp/shop/adamrise/kento1/pr01-thum.jpg,1,2026-09-24,550,25,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
達也,CURE,https://www.host2.jp/shop/cure/index.html,https://www.host2.jp/shop/cure/tatuya/index.html,https://www.host2.jp/shop/cure/tatuya/pr01-thum.jpg,1,2026-09-24,550,25,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
酔っぱ らい,AHEAD,https://www.host2.jp/shop/ahead/index.html,https://www.host2.jp/shop/ahead/rai/index.html,https://www.host2.jp/shop/ahead/rai/pr01-thum.jpg,1,2026-09-24,550,25,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
零王,VOGUE,https://www.host2.jp/shop/vogue2/index.html,https://www.host2.jp/shop/vogue2/reo/index.html,https://www.host2.jp/shop/vogue2/reo/pr01-thum.jpg,1,2026-09-24,550,25,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
#にゃんぱり,DOLCE1,https://www.host2.jp/shop/dolce1/index.html,https://www.host2.jp/shop/dolce1/nyanpari/index.html,https://www.host2.jp/shop/dolce1/nyanpari/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
Seven,ASK,https://www.host2.jp/shop/askosaka/index.html,https://www.host2.jp/shop/askosaka/sebun/index.html,https://www.host2.jp/shop/askosaka/sebun/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
sou,TOP DANDY TOKYO,https://www.host2.jp/shop/topdandy_tokyo/index.html,https://www.host2.jp/shop/topdandy_tokyo/sou/index.html,https://www.host2.jp/shop/topdandy_tokyo/sou/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
りょう,Rewrite By Jive,https://www.host2.jp/shop/rewritebyjive/index.html,https://www.host2.jp/shop/rewritebyjive/ryo00/index.html,https://www.host2.jp/shop/rewritebyjive/ryo00/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
モハメド・J・ハムザ,VENUS,https://www.host2.jp/shop/venus/index.html,https://www.host2.jp/shop/venus/Hamza/index.html,https://www.host2.jp/shop/venus/Hamza/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
七瀬北斗,FACE,https://www.host2.jp/shop/face01/index.html,https://www.host2.jp/shop/face01/hokuto/index.html,https://www.host2.jp/shop/face01/hokuto/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
吉野結平,LUCIR,https://www.host2.jp/shop/lucir2/index.html,https://www.host2.jp/shop/lucir2/kippei/index.html,https://www.host2.jp/shop/lucir2/kippei/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
夢咲紫音,ARC,https://www.host2.jp/shop/arc2/index.html,https://www.host2.jp/shop/arc2/shion/index.html,https://www.host2.jp/shop/arc2/shion/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
天堂ゆうま,BEAT CRUSH-TOKYO-,https://www.host2.jp/shop/beat_crush_tokyo/index.html,https://www.host2.jp/shop/beat_crush_tokyo/yuma/index.html,https://www.host2.jp/shop/beat_crush_tokyo/yuma/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
天音シン,BLACK DIAMOND CLUB,https://www.host2.jp/shop/blackdiamond01/index.html,https://www.host2.jp/shop/blackdiamond01/shin01/index.html,https://www.host2.jp/shop/blackdiamond01/shin01/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
如月 蘭,RAMPAGE,https://www.host2.jp/shop/rampage/index.html,https://www.host2.jp/shop/rampage/ran/index.html,https://www.host2.jp/shop/rampage/ran/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
月城 翠,DEAR'S ACE -CRAY-G NEO-,https://www.host2.jp/shop/dearsacescraygneo/index.html,https://www.host2.jp/shop/dearsacescraygneo/sui/index.html,https://www.host2.jp/shop/dearsacescraygneo/sui/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
流川レオ,UNSER,https://www.host2.jp/shop/unser/index.html,https://www.host2.jp/shop/unser/reo02/index.html,https://www.host2.jp/shop/unser/reo02/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
薫 愛華,Maple,https://www.host2.jp/shop/maple/index.html,https://www.host2.jp/shop/maple/aika/index.html,https://www.host2.jp/shop/maple/aika/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
金城 秋,Dewl,https://www.host2.jp/shop/dewl/index.html,https://www.host2.jp/shop/dewl/aki/index.html,https://www.host2.jp/shop/dewl/aki/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
鹿目まどか,AIR CHANCE,https://www.host2.jp/shop/airchance/index.html,https://www.host2.jp/shop/airchance/madoka00/index.html,https://www.host2.jp/shop/airchance/madoka00/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
KAEDE。,GRAN -SAPPORO-,https://www.host2.jp/shop/gran-sapporo/index.html,https://www.host2.jp/shop/gran-sapporo/kaede01/index.html,https://www.host2.jp/shop/gran-sapporo/kaede01/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
みつき,AIVIA -group dandy-,https://www.host2.jp/shop/aivia/index.html,https://www.host2.jp/shop/aivia/mitsuki/index.html,https://www.host2.jp/shop/aivia/mitsuki/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
よる,Gorgeous,https://www.host2.jp/shop/gorgeousnagoya/index.html,https://www.host2.jp/shop/gorgeousnagoya/yoru/index.html,https://www.host2.jp/shop/gorgeousnagoya/yoru/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
キャプテン☆龍二,GIORGIO,https://www.host2.jp/shop/giorgio/index.html,https://www.host2.jp/shop/giorgio/ryuji/index.html,https://www.host2.jp/shop/giorgio/ryuji/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
ケント,STORME,https://www.host2.jp/shop/storme/index.html,https://www.host2.jp/shop/storme/kento/index.html,https://www.host2.jp/shop/storme/kento/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
ナツキ カナメ,大阪男塾,https://www.host2.jp/shop/osakaotokojyuku/index.html,https://www.host2.jp/shop/osakaotokojyuku/kaname/index.html,https://www.host2.jp/shop/osakaotokojyuku/kaname/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
柊 りと,Chrono,https://www.host2.jp/shop/chronoosaka/index.html,https://www.host2.jp/shop/chronoosaka/rito/index.html,https://www.host2.jp/shop/chronoosaka/rito/pr01-thum.jpg,1,2026-09-24,660,89,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
永瀬 楓,AIM,https://www.host2.jp/shop/aim/index.html,https://www.host2.jp/shop/aim/kaede/index.html,https://www.host2.jp/shop/aim/kaede/pr01-thum.jpg,1,2026-09-24,660,88,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
珠璃,A.I.M,https://www.host2.jp/shop/aim2/index.html,https://www.host2.jp/shop/aim2/neo/index.html,https://www.host2.jp/shop/aim2/neo/pr01-thum.jpg,1,2026-09-24,660,88,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
蓮,VALHALLA,https://www.host2.jp/shop/valhalla10/index.html,https://www.host2.jp/shop/valhalla10/ren/index.html,https://www.host2.jp/shop/valhalla10/ren/pr01-thum.jpg,1,2026-09-24,660,110,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
葵 加菜,WHITE,https://www.host2.jp/shop/white/index.html,https://www.host2.jp/shop/white/kana/index.html,https://www.host2.jp/shop/white/kana/pr01-thum.jpg,1,2026-09-24,618,59,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
夜,ADAM,https://www.host2.jp/shop/adam/index.html,https://www.host2.jp/shop/adam/yoru/index.html,https://www.host2.jp/shop/adam/yoru/pr01-thum.jpg,1,2026-09-24,614,57,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
月ノ流華,ABYSS,https://www.host2.jp/shop/abyss_nagoya/index.html,https://www.host2.jp/shop/abyss_nagoya/ruka02/index.html,https://www.host2.jp/shop/abyss_nagoya/ruka02/pr01-thum.jpg,1,2026-09-24,614,57,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
水,L2,https://www.host2.jp/shop/l2/index.html,https://www.host2.jp/shop/l2/sui/index.html,https://www.host2.jp/shop/l2/sui/pr01-thum.jpg,1,2026-09-24,612,56,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
鳳 雅人,LAGUNA,https://www.host2.jp/shop/laguna2/index.html,https://www.host2.jp/shop/laguna2/masato/index.html,https://www.host2.jp/shop/laguna2/masato/pr01-thum.jpg,1,2026-09-24,610,55,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
希空,Re:BORN,https://www.host2.jp/shop/reborn_gd/index.html,https://www.host2.jp/shop/reborn_gd/noa01/index.html,https://www.host2.jp/shop/reborn_gd/noa01/pr01-thum.jpg,1,2026-09-24,604,52,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
時凪 瞬,BLACK,https://www.host2.jp/shop/black/index.html,https://www.host2.jp/shop/black/shun/index.html,https://www.host2.jp/shop/black/shun/pr01-thum.jpg,1,2026-09-24,604,52,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
長瀬 仁,KING,https://www.host2.jp/shop/king_osaka/index.html,https://www.host2.jp/shop/king_osaka/jin/index.html,https://www.host2.jp/shop/king_osaka/jin/pr01-thum.jpg,1,2026-09-24,594,47,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
水瀬 薫,LEGEND,https://www.host2.jp/shop/legend01/index.html,https://www.host2.jp/shop/legend01/kaoru02/index.html,https://www.host2.jp/shop/legend01/kaoru02/pr01-thum.jpg,1,2026-09-24,586,43,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
夜宵ゆう,EARTH,https://www.host2.jp/shop/earth02/index.html,https://www.host2.jp/shop/earth02/yu/index.html,https://www.host2.jp/shop/earth02/yu/pr01-thum.jpg,1,2026-09-24,584,42,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
琉川光輝,Fate,https://www.host2.jp/shop/fate3/index.html,https://www.host2.jp/shop/fate3/koki/index.html,https://www.host2.jp/shop/fate3/koki/pr01-thum.jpg,1,2026-09-24,584,42,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
蔵馬,ARTEMIS,https://www.host2.jp/shop/artemis/index.html,https://www.host2.jp/shop/artemis/kurama/index.html,https://www.host2.jp/shop/artemis/kurama/pr01-thum.jpg,1,2026-09-24,584,42,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
神咲あらた,Roots,https://www.host2.jp/shop/roots_takamatsu/index.html,https://www.host2.jp/shop/roots_takamatsu/arata/index.html,https://www.host2.jp/shop/roots_takamatsu/arata/pr01-thum.jpg,1,2026-09-24,580,40,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
結夜,REAL,https://www.host2.jp/shop/real/index.html,https://www.host2.jp/shop/real/yuya/index.html,https://www.host2.jp/shop/real/yuya/pr01-thum.jpg,1,2026-09-24,568,34,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
黒崎おみ,MIKADO,https://www.host2.jp/shop/mikado/index.html,https://www.host2.jp/shop/mikado/omi/index.html,https://www.host2.jp/shop/mikado/omi/pr01-thum.jpg,1,2026-09-24,568,34,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
渚月 玲,IRIS,https://www.host2.jp/shop/iris/index.html,https://www.host2.jp/shop/iris/rei/index.html,https://www.host2.jp/shop/iris/rei/pr01-thum.jpg,1,2026-09-24,562,31,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
M,A.I.M,https://www.host2.jp/shop/a-i-m/index.html,https://www.host2.jp/shop/a-i-m/m/index.html,https://www.host2.jp/shop/a-i-m/m/pr01-thum.jpg,2,2026-09-24,560,88,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
Rock☆Raito,Chrono,https://www.host2.jp/shop/chronoosaka/index.html,https://www.host2.jp/shop/chronoosaka/raito/index.html,https://www.host2.jp/shop/chronoosaka/raito/pr01-thum.jpg,2,2026-09-24,560,89,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
やまだはるま,CANDY,https://www.host2.jp/shop/candy01/index.html,https://www.host2.jp/shop/candy01/haruma/index.html,https://www.host2.jp/shop/candy01/haruma/pr01-thum.jpg,2,2026-09-24,560,169,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
ジャン グク,YGGDRASILL,https://www.host2.jp/shop/yggdrasill01/index.html,https://www.host2.jp/shop/yggdrasill01/guku/index.html,https://www.host2.jp/shop/yggdrasill01/guku/pr01-thum.jpg,2,2026-09-24,560,112,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
七瀬ヒナタ,A.I.M,https://www.host2.jp/shop/aim2/index.html,https://www.host2.jp/shop/aim2/hinata/index.html,https://www.host2.jp/shop/aim2/hinata/pr01-thum.jpg,2,2026-09-24,560,88,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
冬島水月,VALHALLA,https://www.host2.jp/shop/yggdrasill04/index.html,https://www.host2.jp/shop/yggdrasill04/mizuki/index.html,https://www.host2.jp/shop/yggdrasill04/mizuki/pr01-thum.jpg,2,2026-09-24,560,110,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
夏目 雪,TOP DANDY別館,https://www.host2.jp/shop/topdandybekkan/index.html,https://www.host2.jp/shop/topdandybekkan/yuki/index.html,https://www.host2.jp/shop/topdandybekkan/yuki/pr01-thum.jpg,2,2026-09-24,560,89,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
夜空カケル,TOP DANDY,https://www.host2.jp/shop/topdandy/index.html,https://www.host2.jp/shop/topdandy/kakeru/index.html,https://www.host2.jp/shop/topdandy/kakeru/pr01-thum.jpg,2,2026-09-24,560,152,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
御影,VALHALLA,https://www.host2.jp/shop/valhalla10/index.html,https://www.host2.jp/shop/valhalla10/mikage/index.html,https://www.host2.jp/shop/valhalla10/mikage/pr01-thum.jpg,2,2026-09-24,560,110,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
桜夜 涼,AIM,https://www.host2.jp/shop/aim/index.html,https://www.host2.jp/shop/aim/ryo/index.html,https://www.host2.jp/shop/aim/ryo/pr01-thum.jpg,2,2026-09-24,560,88,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
橘 日向,CHRONO,https://www.host2.jp/shop/chrono_nagoya/index.html,https://www.host2.jp/shop/chrono_nagoya/hinata/index.html,https://www.host2.jp/shop/chrono_nagoya/hinata/pr01-thum.jpg,2,2026-09-24,560,89,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
朝陽,PARTY,https://www.host2.jp/shop/party/index.html,https://www.host2.jp/shop/party/asahi/index.html,https://www.host2.jp/shop/party/asahi/pr01-thum.jpg,1,2026-09-24,556,28,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
椿冬,Gift,https://www.host2.jp/shop/gift_sapporo/index.html,https://www.host2.jp/shop/gift_sapporo/chihuyu/index.html,https://www.host2.jp/shop/gift_sapporo/chihuyu/pr01-thum.jpg,1,2026-09-24,556,28,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
東照宮晃西,alice,https://www.host2.jp/shop/alice02/index.html,https://www.host2.jp/shop/alice02/kosei/index.html,https://www.host2.jp/shop/alice02/kosei/pr01-thum.jpg,1,2026-09-24,554,27,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
咲夜 蓮,BOY,https://www.host2.jp/shop/boy/index.html,https://www.host2.jp/shop/boy/ren/index.html,https://www.host2.jp/shop/boy/ren/pr01-thum.jpg,1,2026-09-24,548,24,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
みなみなと,PRISM,https://www.host2.jp/shop/prism/index.html,https://www.host2.jp/shop/prism/minato/index.html,https://www.host2.jp/shop/prism/minato/pr01-thum.jpg,2,2026-09-24,548,74,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
一,ALDEBARAN,https://www.host2.jp/shop/aldebaran_osaka/index.html,https://www.host2.jp/shop/aldebaran_osaka/ninomae/index.html,https://www.host2.jp/shop/aldebaran_osaka/ninomae/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
一条麗太,FIVESTAR,https://www.host2.jp/shop/fivestar/index.html,https://www.host2.jp/shop/fivestar/reita/index.html,https://www.host2.jp/shop/fivestar/reita/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
七瀬聖恋,PLATINUM,https://www.host2.jp/shop/platinumnagoya/index.html,https://www.host2.jp/shop/platinumnagoya/seren/index.html,https://www.host2.jp/shop/platinumnagoya/seren/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
壱成,Star JUNIOR,https://www.host2.jp/shop/starjunior/index.html,https://www.host2.jp/shop/starjunior/issei/index.html,https://www.host2.jp/shop/starjunior/issei/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
夜桜 遥,EL DORADO -本店-,https://www.host2.jp/shop/eldoradohonten/index.html,https://www.host2.jp/shop/eldoradohonten/haru/index.html,https://www.host2.jp/shop/eldoradohonten/haru/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
影月ロイ,ACQUA SHIZUOKA,https://www.host2.jp/shop/acquashizuoka/index.html,https://www.host2.jp/shop/acquashizuoka/roy/index.html,https://www.host2.jp/shop/acquashizuoka/roy/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
愛色美月,DIA,https://www.host2.jp/shop/dia05/index.html,https://www.host2.jp/shop/dia05/mitsuki/index.html,https://www.host2.jp/shop/dia05/mitsuki/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
昊,jam,https://www.host2.jp/shop/jam/index.html,https://www.host2.jp/shop/jam/sora/index.html,https://www.host2.jp/shop/jam/sora/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
楸 陽世,RED,https://www.host2.jp/shop/red/index.html,https://www.host2.jp/shop/red/yosei/index.html,https://www.host2.jp/shop/red/yosei/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
橘 詩音,Emma -Queens-,https://www.host2.jp/shop/emma/index.html,https://www.host2.jp/shop/emma/shion/index.html,https://www.host2.jp/shop/emma/shion/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
瀬那 翔,OZONE -player's club-,https://www.host2.jp/shop/ozone/index.html,https://www.host2.jp/shop/ozone/kakeru02/index.html,https://www.host2.jp/shop/ozone/kakeru02/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
皇 天,BACCARA Hiroshima,https://www.host2.jp/shop/baccara/index.html,https://www.host2.jp/shop/baccara/ten/index.html,https://www.host2.jp/shop/baccara/ten/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
蒼楽,SMAPPA!HANS AXEL VON FERSEN -Smappa! Group本店-,https://www.host2.jp/shop/smappahans/index.html,https://www.host2.jp/shop/smappahans/sora1/index.html,https://www.host2.jp/shop/smappahans/sora1/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
蘭丸,Eyes reflect,https://www.host2.jp/shop/eyesreflect/index.html,https://www.host2.jp/shop/eyesreflect/ranmaru/index.html,https://www.host2.jp/shop/eyesreflect/ranmaru/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
高槻 雅,ALBANOX by ACQUA,https://www.host2.jp/shop/albaox/index.html,https://www.host2.jp/shop/albaox/miyabi/index.html,https://www.host2.jp/shop/albaox/miyabi/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
黒咲エイト,BLACK ROSE,https://www.host2.jp/shop/blackrose/index.html,https://www.host2.jp/shop/blackrose/eito/index.html,https://www.host2.jp/shop/blackrose/eito/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
黒執事 銃兎,THE MIYABI -OSAKA-,https://www.host2.jp/shop/themiyabi/index.html,https://www.host2.jp/shop/themiyabi/juto1/index.html,https://www.host2.jp/shop/themiyabi/juto1/pr01-thum.jpg,1,2026-09-24,546,23,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
光希,LSP -本店-,https://www.host2.jp/shop/lsp/index.html,https://www.host2.jp/shop/lsp/mitsuki/index.html,https://www.host2.jp/shop/lsp/mitsuki/pr01-thum.jpg,2,2026-09-24,546,73,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
逢沢 巧,UNIVERSE,https://www.host2.jp/shop/universe/index.html,https://www.host2.jp/shop/universe/takumi/index.html,https://www.host2.jp/shop/universe/takumi/pr01-thum.jpg,2,2026-09-24,546,73,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
DIA,PINK,https://www.host2.jp/shop/pink/index.html,https://www.host2.jp/shop/pink/dia/index.html,https://www.host2.jp/shop/pink/dia/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
Wil King,Leon,https://www.host2.jp/shop/leon/index.html,https://www.host2.jp/shop/leon/king/index.html,https://www.host2.jp/shop/leon/king/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
うる,SHINY -本店-,https://www.host2.jp/shop/shinyhonten/index.html,https://www.host2.jp/shop/shinyhonten/uru/index.html,https://www.host2.jp/shop/shinyhonten/uru/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
かいと,Natural Nine,https://www.host2.jp/shop/naturalnine/index.html,https://www.host2.jp/shop/naturalnine/kaito2/index.html,https://www.host2.jp/shop/naturalnine/kaito2/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
みお,BELEA FUKUOKA,https://www.host2.jp/shop/beleafukuoka/index.html,https://www.host2.jp/shop/beleafukuoka/mio/index.html,https://www.host2.jp/shop/beleafukuoka/mio/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
バサバサ翼,FILIA plus,https://www.host2.jp/shop/filiaplus/index.html,https://www.host2.jp/shop/filiaplus/tsubasa/index.html,https://www.host2.jp/shop/filiaplus/tsubasa/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
モブ骨憂汰,TOP DANDY ZERO,https://www.host2.jp/shop/topdandyzero/index.html,https://www.host2.jp/shop/topdandyzero/yuta/index.html,https://www.host2.jp/shop/topdandyzero/yuta/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
一之瀬 光,GG本店,https://www.host2.jp/shop/gghonten/index.html,https://www.host2.jp/shop/gghonten/hikaru01/index.html,https://www.host2.jp/shop/gghonten/hikaru01/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
万世童磨,Break Verde -group dandy-,https://www.host2.jp/shop/breakverde/index.html,https://www.host2.jp/shop/breakverde/doma/index.html,https://www.host2.jp/shop/breakverde/doma/pr01-thum.jpg,1,2026-09-24,544,22,,,Host2 monthly in-shop rank; listed shop scale; public SNS/popularity match when exact-name verified
