name,shop,host2_shop_url,host2_profile_url,photo_source_url,shop_monthly_rank,collected_at,host2_monthly_rank,shop_listed_hosts,tiktok_top30_exact_match,national_popularity_score,x_profile_url,selection_note,selection_score,host2_area,photo_face_check
添星,youth platinum,https://www.host2.jp/shop/youthplatinum/index.html,https://www.host2.jp/shop/youthplatinum/tensei/index.html,https://www.host2.jp/shop/youthplatinum/tensei/pr01-thum.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,愛知／名古屋ホストクラブ,unknown
湊,UNITED Dear's -cray-G-,https://www.host2.jp/shop/cray-g/index.html,https://www.host2.jp/shop/cray-g/minato/index.html,https://www.host2.jp/shop/cray-g/minato/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/craygspl,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,歌舞伎町ホストクラブ,unknown
瑛太,WATER WORLD -1st-,https://www.host2.jp/shop/waterworld1st/index.html,https://www.host2.jp/shop/waterworld1st/eita/index.html,https://www.host2.jp/shop/waterworld1st/eita/pr01-thum.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,大阪／ミナミホストクラブ,unknown
紡,HANDSOME,https://www.host2.jp/shop/trend/index.html,https://www.host2.jp/shop/trend/tsumugu02/index.html,https://www.host2.jp/shop/trend/tsumugu02/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/HANDSOME1514827,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,歌舞伎町ホストクラブ,unknown
風磨,ROMEO & JULIET,https://www.host2.jp/shop/rj/index.html,https://www.host2.jp/shop/rj/fuma/index.html,https://www.host2.jp/shop/rj/fuma/pr01-thum.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,歌舞伎町ホストクラブ,unknown
Naoki,CLOUD NiNe,https://www.host2.jp/shop/cloud_nine/index.html,https://www.host2.jp/shop/cloud_nine/naoki/index.html,https://www.host2.jp/shop/cloud_nine/naoki/pr01-thum.jpg,1,2026-09-24,1,27,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,北海道／ススキノホストクラブ,unknown
おおぞらあおい,Merci,https://www.host2.jp/shop/merci01/index.html,https://www.host2.jp/shop/merci01/aoi/index.html,https://www.host2.jp/shop/merci01/aoi/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/merci_club2020,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,歌舞伎町ホストクラブ,unknown
なつきひなた,EPISODE -by groupdandy-,https://www.host2.jp/shop/episode_/index.html,https://www.host2.jp/shop/episode_/hinata2/index.html,https://www.host2.jp/shop/episode_/hinata2/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/natsuhina1031,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,歌舞伎町ホストクラブ,unknown
一条逢夢,BLUE,https://www.host2.jp/shop/blue/index.html,https://www.host2.jp/shop/blue/amu/index.html,https://www.host2.jp/shop/blue/amu/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/amuamu_gd,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,歌舞伎町ホストクラブ,unknown
伊達将宗,I am GENTLEMAN,https://www.host2.jp/shop/iamgentleman/index.html,https://www.host2.jp/shop/iamgentleman/masamune/index.html,https://www.host2.jp/shop/iamgentleman/masamune/pr01-thum.jpg,1,2026-09-24,1,27,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,群馬／伊勢崎ホストクラブ,unknown
印南 春,RHYTHM,https://www.host2.jp/shop/rhythm/index.html,https://www.host2.jp/shop/rhythm/haru/index.html,https://www.host2.jp/shop/rhythm/haru/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/ioo__haru__ooi,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,歌舞伎町ホストクラブ,unknown
夏目,FUYUTSUKI -P2-,https://www.host2.jp/shop/p202/index.html,https://www.host2.jp/shop/p202/natsume/index.html,https://www.host2.jp/shop/p202/natsume/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/p2_fghd_,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,歌舞伎町ホストクラブ,face
廉,Luis-Atena-,https://www.host2.jp/shop/atena/index.html,https://www.host2.jp/shop/atena/ren2/index.html,https://www.host2.jp/shop/atena/ren2/pr01-thum.jpg,1,2026-09-24,1,27,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,兵庫／神戸ホストクラブ,unknown
柊 りと,Chrono,https://www.host2.jp/shop/chronoosaka/index.html,https://www.host2.jp/shop/chronoosaka/rito/index.html,https://www.host2.jp/shop/chronoosaka/rito/pr01-thum.jpg,1,2026-09-24,1,89,,,https://x.com/chrono_pce,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",660,大阪／ミナミホストクラブ,unknown
永瀬 楓,AIM,https://www.host2.jp/shop/aim/index.html,https://www.host2.jp/shop/aim/kaede/index.html,https://www.host2.jp/shop/aim/kaede/pr01-thum.jpg,1,2026-09-24,1,88,,,https://x.com/kaede_3024,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",660,福岡／中洲・天神ホストクラブ,unknown
珠璃,A.I.M,https://www.host2.jp/shop/aim2/index.html,https://www.host2.jp/shop/aim2/neo/index.html,https://www.host2.jp/shop/aim2/neo/pr01-thum.jpg,1,2026-09-24,1,88,,,https://x.com/aim_airgroup,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",660,歌舞伎町ホストクラブ,unknown
蓮,VALHALLA,https://www.host2.jp/shop/valhalla10/index.html,https://www.host2.jp/shop/valhalla10/ren/index.html,https://www.host2.jp/shop/valhalla10/ren/pr01-thum.jpg,1,2026-09-24,1,110,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",660,福岡／中洲・天神ホストクラブ,unknown
葵 加菜,WHITE,https://www.host2.jp/shop/white/index.html,https://www.host2.jp/shop/white/kana/index.html,https://www.host2.jp/shop/white/kana/pr01-thum.jpg,1,2026-09-24,1,59,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",618,静岡／静岡ホストクラブ,unknown
夜,ADAM,https://www.host2.jp/shop/adam/index.html,https://www.host2.jp/shop/adam/yoru/index.html,https://www.host2.jp/shop/adam/yoru/pr01-thum.jpg,1,2026-09-24,1,57,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",614,大阪／ミナミホストクラブ,unknown
月ノ流華,ABYSS,https://www.host2.jp/shop/abyss_nagoya/index.html,https://www.host2.jp/shop/abyss_nagoya/ruka02/index.html,https://www.host2.jp/shop/abyss_nagoya/ruka02/pr01-thum.jpg,1,2026-09-24,1,57,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",614,愛知／名古屋ホストクラブ,unknown
水,L2,https://www.host2.jp/shop/l2/index.html,https://www.host2.jp/shop/l2/sui/index.html,https://www.host2.jp/shop/l2/sui/pr01-thum.jpg,1,2026-09-24,1,56,,,https://x.com/l2_groupdandy_,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",612,歌舞伎町ホストクラブ,unknown
鳳 雅人,LAGUNA,https://www.host2.jp/shop/laguna2/index.html,https://www.host2.jp/shop/laguna2/masato/index.html,https://www.host2.jp/shop/laguna2/masato/pr01-thum.jpg,1,2026-09-24,1,55,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",610,群馬／伊勢崎ホストクラブ,unknown
希空,Re:BORN,https://www.host2.jp/shop/reborn_gd/index.html,https://www.host2.jp/shop/reborn_gd/noa01/index.html,https://www.host2.jp/shop/reborn_gd/noa01/pr01-thum.jpg,1,2026-09-24,1,52,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",604,歌舞伎町ホストクラブ,unknown
時凪 瞬,BLACK,https://www.host2.jp/shop/black/index.html,https://www.host2.jp/shop/black/shun/index.html,https://www.host2.jp/shop/black/shun/pr01-thum.jpg,1,2026-09-24,1,52,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",604,岡山／岡山ホストクラブ,unknown
長瀬 仁,KING,https://www.host2.jp/shop/king_osaka/index.html,https://www.host2.jp/shop/king_osaka/jin/index.html,https://www.host2.jp/shop/king_osaka/jin/pr01-thum.jpg,1,2026-09-24,1,47,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",594,大阪／ミナミホストクラブ,unknown
水瀬 薫,LEGEND,https://www.host2.jp/shop/legend01/index.html,https://www.host2.jp/shop/legend01/kaoru02/index.html,https://www.host2.jp/shop/legend01/kaoru02/pr01-thum.jpg,1,2026-09-24,1,43,,,https://x.com/kaoruclubvip,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",586,歌舞伎町ホストクラブ,unknown
夜宵ゆう,EARTH,https://www.host2.jp/shop/earth02/index.html,https://www.host2.jp/shop/earth02/yu/index.html,https://www.host2.jp/shop/earth02/yu/pr01-thum.jpg,1,2026-09-24,1,42,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",584,福岡／中洲・天神ホストクラブ,unknown
琉川光輝,Fate,https://www.host2.jp/shop/fate3/index.html,https://www.host2.jp/shop/fate3/koki/index.html,https://www.host2.jp/shop/fate3/koki/pr01-thum.jpg,1,2026-09-24,1,42,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",584,群馬／太田ホストクラブ,unknown
蔵馬,ARTEMIS,https://www.host2.jp/shop/artemis/index.html,https://www.host2.jp/shop/artemis/kurama/index.html,https://www.host2.jp/shop/artemis/kurama/pr01-thum.jpg,1,2026-09-24,1,42,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",584,静岡／富士ホストクラブ,unknown
神咲あらた,Roots,https://www.host2.jp/shop/roots_takamatsu/index.html,https://www.host2.jp/shop/roots_takamatsu/arata/index.html,https://www.host2.jp/shop/roots_takamatsu/arata/pr01-thum.jpg,1,2026-09-24,1,40,,,https://x.com/kanzaki_flex,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",580,香川／高松ホストクラブ,unknown
結夜,REAL,https://www.host2.jp/shop/real/index.html,https://www.host2.jp/shop/real/yuya/index.html,https://www.host2.jp/shop/real/yuya/pr01-thum.jpg,1,2026-09-24,1,34,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",568,小岩ホストクラブ,unknown
黒崎おみ,MIKADO,https://www.host2.jp/shop/mikado/index.html,https://www.host2.jp/shop/mikado/omi/index.html,https://www.host2.jp/shop/mikado/omi/pr01-thum.jpg,1,2026-09-24,1,34,,,https://x.com/MIKADOnagoya,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",568,愛知／名古屋ホストクラブ,unknown
渚月 玲,IRIS,https://www.host2.jp/shop/iris/index.html,https://www.host2.jp/shop/iris/rei/index.html,https://www.host2.jp/shop/iris/rei/pr01-thum.jpg,1,2026-09-24,1,31,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",562,愛媛／松山ホストクラブ,unknown
M,A.I.M,https://www.host2.jp/shop/a-i-m/index.html,https://www.host2.jp/shop/a-i-m/m/index.html,https://www.host2.jp/shop/a-i-m/m/pr01-thum.jpg,2,2026-09-24,2,88,,,https://x.com/club__aim,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,石川／金沢ホストクラブ,unknown
Rock☆Raito,Chrono,https://www.host2.jp/shop/chronoosaka/index.html,https://www.host2.jp/shop/chronoosaka/raito/index.html,https://www.host2.jp/shop/chronoosaka/raito/pr01-thum.jpg,2,2026-09-24,2,89,,,https://x.com/rockraitochrono,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,大阪／ミナミホストクラブ,unknown
ジャン グク,YGGDRASILL,https://www.host2.jp/shop/yggdrasill01/index.html,https://www.host2.jp/shop/yggdrasill01/guku/index.html,https://www.host2.jp/shop/yggdrasill01/guku/pr01-thum.jpg,2,2026-09-24,2,112,,,https://x.com/jangkook_ygd,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,歌舞伎町ホストクラブ,face
冬島水月,VALHALLA,https://www.host2.jp/shop/yggdrasill04/index.html,https://www.host2.jp/shop/yggdrasill04/mizuki/index.html,https://www.host2.jp/shop/yggdrasill04/mizuki/pr01-thum.jpg,2,2026-09-24,2,110,,,https://x.com/fuyushima0123,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,歌舞伎町ホストクラブ,face
橘 日向,CHRONO,https://www.host2.jp/shop/chrono_nagoya/index.html,https://www.host2.jp/shop/chrono_nagoya/hinata/index.html,https://www.host2.jp/shop/chrono_nagoya/hinata/pr01-thum.jpg,2,2026-09-24,2,89,,,https://x.com/chrono_hinata,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",560,愛知／名古屋ホストクラブ,unknown
朝陽,PARTY,https://www.host2.jp/shop/party/index.html,https://www.host2.jp/shop/party/asahi/index.html,https://www.host2.jp/shop/party/asahi/pr01-thum.jpg,1,2026-09-24,1,28,,,https://x.com/clubPARTY0401,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,北海道／ススキノホストクラブ,unknown
椿冬,Gift,https://www.host2.jp/shop/gift_sapporo/index.html,https://www.host2.jp/shop/gift_sapporo/chihuyu/index.html,https://www.host2.jp/shop/gift_sapporo/chihuyu/pr01-thum.jpg,1,2026-09-24,1,28,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",556,北海道／ススキノホストクラブ,unknown
早乙女 なつ,ALICE,https://www.host2.jp/shop/alice_tokushima/index.html,https://www.host2.jp/shop/alice_tokushima/natsu/index.html,https://www.host2.jp/shop/alice_tokushima/natsu/pr01-thum.jpg,1,2026-09-24,1,27,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,徳島／徳島ホストクラブ,unknown
東照宮晃西,alice,https://www.host2.jp/shop/alice02/index.html,https://www.host2.jp/shop/alice02/kosei/index.html,https://www.host2.jp/shop/alice02/kosei/pr01-thum.jpg,1,2026-09-24,1,27,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,歌舞伎町ホストクラブ,unknown
楪羽 凛,AWARD,https://www.host2.jp/shop/award/index.html,https://www.host2.jp/shop/award/rin/index.html,https://www.host2.jp/shop/award/rin/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/Rin_rin_0709,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,大阪／ミナミホストクラブ,unknown
珀,SOLO,https://www.host2.jp/shop/solo/index.html,https://www.host2.jp/shop/solo/haku01/index.html,https://www.host2.jp/shop/solo/haku01/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/clubsolo0202,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,歌舞伎町ホストクラブ,unknown
結城奈津,REGOLITH -GOAT-,https://www.host2.jp/shop/regolithgoat/index.html,https://www.host2.jp/shop/regolithgoat/natsu/index.html,https://www.host2.jp/shop/regolithgoat/natsu/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/FOUND720812,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,大阪／ミナミホストクラブ,unknown
美凪京音,GENESIS,https://www.host2.jp/shop/genesis1/index.html,https://www.host2.jp/shop/genesis1/keito/index.html,https://www.host2.jp/shop/genesis1/keito/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/keito_ho,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,大阪／ミナミホストクラブ,unknown
莉紅,VAMPIRE,https://www.host2.jp/shop/vampire/index.html,https://www.host2.jp/shop/vampire/riku/index.html,https://www.host2.jp/shop/vampire/riku/pr01-thum.jpg,1,2026-09-24,1,27,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,歌舞伎町ホストクラブ,unknown
葵,THRUSH,https://www.host2.jp/shop/thrush/index.html,https://www.host2.jp/shop/thrush/aoi0/index.html,https://www.host2.jp/shop/thrush/aoi0/pr01-thum.jpg,1,2026-09-24,1,27,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,愛知／名古屋ホストクラブ,unknown
輝夜舞凰,Break SENDAI group dandy,https://www.host2.jp/shop/break/index.html,https://www.host2.jp/shop/break/mao/index.html,https://www.host2.jp/shop/break/mao/pr01-thum.jpg,1,2026-09-24,1,27,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,宮城／仙台ホストクラブ,unknown
門 司,GALLERY -SAPPORO-,https://www.host2.jp/shop/gallerysapporo/index.html,https://www.host2.jp/shop/gallerysapporo/tsukasa/index.html,https://www.host2.jp/shop/gallerysapporo/tsukasa/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/monji_gallery,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,北海道／ススキノホストクラブ,unknown
黒向燈弥,AOI -TOKYO-,https://www.host2.jp/shop/aoi/index.html,https://www.host2.jp/shop/aoi/toya/index.html,https://www.host2.jp/shop/aoi/toya/pr01-thum.jpg,1,2026-09-24,1,27,,,https://x.com/AOI09432726,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",554,歌舞伎町ホストクラブ,unknown
もっさん/百瀬千秋,OCEAN,https://www.host2.jp/shop/ocean2/index.html,https://www.host2.jp/shop/ocean2/chaki/index.html,https://www.host2.jp/shop/ocean2/chaki/pr01-thum.jpg,1,2026-09-24,1,26,,,https://x.com/ocean_nagoya,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",552,愛知／名古屋ホストクラブ,face
九条星音,FUYUTSUKI -PARTY-,https://www.host2.jp/shop/fuyutsuki_2/index.html,https://www.host2.jp/shop/fuyutsuki_2/shion/index.html,https://www.host2.jp/shop/fuyutsuki_2/shion/pr01-thum.jpg,1,2026-09-24,1,26,,,https://x.com/kujoshion412,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",552,歌舞伎町ホストクラブ,face
TSUBASA,LE-CIEL,https://www.host2.jp/shop/leciel/index.html,https://www.host2.jp/shop/leciel/tsubasa/index.html,https://www.host2.jp/shop/leciel/tsubasa/pr01-thum.jpg,1,2026-09-24,1,25,,,https://x.com/Clubleciel2,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",550,宮崎／宮崎ホストクラブ,face
及川 晃,Premium BC,https://www.host2.jp/shop/premiumbc/index.html,https://www.host2.jp/shop/premiumbc/akira/index.html,https://www.host2.jp/shop/premiumbc/akira/pr01-thum.jpg,1,2026-09-24,1,25,,,,"Public Host2 monthly rank + public national popularity/TikTok exact-name matches; X link is recorded, not scored as follower popularity.",550,大阪／ミナミホストクラブ,face
